Building;z;Floor label prefix;Floorplan label
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";1.0;696;55
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";1.0;696;56
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";1.0;696;57
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";1.0;696;58
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";1.0;696;59
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";1.0;696;60
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";1.0;696;61
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";1.0;696;62
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";1.0;696;63
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";1.0;696;64
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";1.0;696;65
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";1.0;696;66
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";1.0;696;67
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";1.0;696;68
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";1.0;696;68A
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";1.0;696;68B
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";1.0;696;69
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";1.0;696;70
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";1.0;696;71
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";1.0;696;72
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";1.0;696;73
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";1.0;696;74
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";1.0;696;75
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";1.0;696;76
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";1.0;696;77
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";1.0;696;78
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";1.0;696;79
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";1.0;696;80
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";1.0;696;81
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";1.0;696;82
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";1.0;696;83
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";1.0;696;84
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";1.0;696;85
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";1.0;696;86
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";1.0;696;87
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";1.0;696;88
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";1.0;696;89
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";1.0;696;90
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";1.0;696;91
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";1.0;696;92
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";1.0;696;93
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";1.0;696;94
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";1.0;696;95
